central_pressure,wind_speed,latitude,longitude,sst,vertical_wind_shear,relative_humidity,translation_speed
964.0,95.0,19.6,-106.3,28.96,14.600000000000001,75.0,12.0
968.0,90.0,20.2,-106.7,28.52,15.2,75.0,12.0
968.0,90.0,20.6,-107.2,28.56,15.600000000000001,75.0,12.0
968.0,90.0,21.0,-107.6,28.6,16.0,75.0,12.0
957.0,98.0,22.0,-108.8,28.7,17.0,75.0,12.0
958.0,95.0,22.4,-108.9,28.74,17.4,75.0,12.0
958.0,95.0,23.2,-109.2,28.82,18.2,75.0,12.0
980.0,65.0,24.5,-110.8,28.95,19.5,75.0,12.0
985.0,60.0,24.8,-111.0,28.98,19.8,75.0,12.0
987.0,55.0,25.1,-111.2,28.51,20.1,75.0,12.0
988.0,50.0,25.4,-111.4,28.54,20.4,75.0,12.0
994.0,38.0,27.0,-112.4,28.7,22.0,75.0,12.0
996.0,35.0,27.4,-112.5,28.74,22.4,75.0,12.0
999.0,33.0,27.6,-112.7,28.76,22.6,75.0,12.0
1002.0,30.0,27.9,-112.9,28.79,22.9,75.0,12.0
1007.0,30.0,16.0,-114.0,28.6,11.0,75.0,12.0
997.0,53.0,16.6,-115.1,28.66,11.600000000000001,75.0,12.0
994.0,55.0,16.7,-115.2,28.67,11.7,75.0,12.0
992.0,58.0,16.9,-115.3,28.69,11.899999999999999,75.0,12.0
990.0,60.0,17.0,-115.5,28.7,12.0,75.0,12.0
986.0,68.0,18.0,-116.7,28.8,13.0,75.0,12.0
987.0,65.0,18.2,-116.9,28.82,13.2,75.0,12.0
989.0,65.0,18.4,-117.2,28.84,13.399999999999999,75.0,12.0
990.0,65.0,18.7,-117.4,28.87,13.7,75.0,12.0
997.0,48.0,19.0,-118.4,28.9,14.0,75.0,12.0
998.0,45.0,19.0,-118.6,28.9,14.0,75.0,12.0
1001.0,43.0,19.0,-118.7,28.9,14.0,75.0,12.0
1003.0,40.0,19.0,-118.7,28.9,14.0,75.0,12.0
1006.0,33.0,18.5,-118.8,28.85,13.5,75.0,12.0
1007.0,30.0,18.4,-118.7,28.84,13.399999999999999,75.0,12.0
1008.0,30.0,18.4,-118.6,28.84,13.399999999999999,75.0,12.0
1009.0,30.0,18.3,-118.5,28.83,13.3,75.0,12.0
1007.0,33.0,18.0,-118.1,28.8,13.0,75.0,12.0
1005.0,35.0,17.8,-118.1,28.78,12.8,75.0,12.0
1006.0,35.0,17.8,-118.2,28.78,12.8,75.0,12.0
1006.0,35.0,17.7,-118.3,28.77,12.7,75.0,12.0
1007.0,30.0,16.6,-118.9,28.66,11.600000000000001,75.0,12.0
1007.0,30.0,16.4,-119.1,28.64,11.399999999999999,75.0,12.0
1007.0,30.0,16.3,-119.3,28.63,11.3,75.0,12.0
1007.0,30.0,16.2,-119.5,28.62,11.2,75.0,12.0
1004.0,35.0,16.4,-121.7,28.64,11.399999999999999,75.0,12.0
1003.0,35.0,16.5,-122.3,28.65,11.5,75.0,12.0
1004.0,35.0,16.5,-123.5,28.65,11.5,75.0,12.0
1007.0,30.0,16.5,-126.7,28.65,11.5,75.0,12.0
1007.0,30.0,16.5,-127.3,28.65,11.5,75.0,12.0
1007.0,30.0,16.4,-127.8,28.64,11.399999999999999,75.0,12.0
1007.0,30.0,16.4,-128.2,28.64,11.399999999999999,75.0,12.0
1009.0,25.0,16.1,-129.8,28.61,11.100000000000001,75.0,12.0
1009.0,25.0,16.0,-130.1,28.6,11.0,75.0,12.0
1009.0,25.0,15.8,-130.5,28.58,10.8,75.0,12.0
1009.0,25.0,15.5,-130.9,28.55,10.5,75.0,12.0
1009.0,20.0,15.0,-131.9,28.5,10.0,75.0,12.0
1009.0,20.0,15.0,-131.9,28.5,10.0,75.0,12.0
1009.0,20.0,15.0,-132.0,28.5,10.0,75.0,12.0
1006.0,30.0,15.9,-101.3,28.59,10.9,75.0,12.0
1005.0,30.0,16.2,-101.7,28.62,11.2,75.0,12.0
998.0,43.0,17.4,-104.0,28.74,12.399999999999999,75.0,12.0
997.0,45.0,17.6,-104.4,28.76,12.600000000000001,75.0,12.0
997.0,48.0,17.8,-104.7,28.78,12.8,75.0,12.0
997.0,50.0,18.0,-105.0,28.8,13.0,75.0,12.0
986.0,70.0,19.8,-106.2,28.98,14.8,75.0,12.0
985.0,75.0,20.3,-106.3,28.53,15.3,75.0,12.0
980.0,83.0,20.8,-106.4,28.58,15.8,75.0,12.0
975.0,90.0,21.3,-106.6,28.63,16.3,75.0,12.0
953.0,110.0,23.6,-107.2,28.86,18.6,75.0,12.0
954.0,110.0,24.0,-107.2,28.9,19.0,75.0,12.0
966.0,88.0,24.4,-107.3,28.94,19.4,75.0,12.0
978.0,65.0,24.7,-107.3,28.97,19.7,75.0,12.0
1006.0,25.0,17.3,-115.0,28.73,12.3,75.0,12.0
1002.0,35.0,17.9,-114.3,28.79,12.899999999999999,75.0,12.0
1001.0,35.0,18.1,-114.2,28.81,13.100000000000001,75.0,12.0
1000.0,38.0,18.3,-114.2,28.83,13.3,75.0,12.0
999.0,40.0,18.5,-114.1,28.85,13.5,75.0,12.0
1001.0,38.0,18.9,-113.8,28.89,13.899999999999999,75.0,12.0
1001.0,35.0,19.0,-113.8,28.9,14.0,75.0,12.0
1001.0,35.0,19.1,-113.8,28.91,14.100000000000001,75.0,12.0
1001.0,35.0,19.1,-113.7,28.91,14.100000000000001,75.0,12.0
1004.0,25.0,20.1,-113.7,28.51,15.100000000000001,75.0,12.0
1004.0,25.0,20.3,-113.7,28.53,15.3,75.0,12.0
1005.0,25.0,20.5,-113.8,28.55,15.5,75.0,12.0
1005.0,25.0,20.7,-113.9,28.57,15.7,75.0,12.0
1007.0,25.0,22.1,-114.7,28.71,17.1,75.0,12.0
1007.0,25.0,22.5,-114.8,28.75,17.5,75.0,12.0
1007.0,25.0,23.2,-114.9,28.82,18.2,75.0,12.0
1007.0,23.0,24.1,-114.1,28.91,19.1,75.0,12.0
1007.0,20.0,24.3,-113.8,28.93,19.3,75.0,12.0
1008.0,20.0,24.4,-113.2,28.94,19.4,75.0,12.0
1006.0,30.0,14.2,-117.2,28.92,24.2,75.0,12.0
1003.0,38.0,15.7,-117.8,28.57,10.7,75.0,12.0
1002.0,40.0,15.9,-117.8,28.59,10.9,75.0,12.0
1001.0,43.0,16.1,-117.8,28.61,11.100000000000001,75.0,12.0
1000.0,45.0,16.2,-117.9,28.62,11.2,75.0,12.0
1004.0,33.0,16.6,-118.0,28.66,11.600000000000001,75.0,12.0
1004.0,30.0,16.6,-117.9,28.66,11.600000000000001,75.0,12.0
1005.0,30.0,16.6,-117.6,28.66,11.600000000000001,75.0,12.0
1005.0,30.0,16.7,-117.3,28.67,11.7,75.0,12.0
1006.0,25.0,16.9,-115.5,28.69,11.899999999999999,75.0,12.0
1006.0,25.0,17.0,-115.2,28.7,12.0,75.0,12.0
1006.0,25.0,16.9,-114.9,28.69,11.899999999999999,75.0,12.0
1006.0,25.0,16.9,-114.6,28.69,11.899999999999999,75.0,12.0
1006.0,25.0,16.1,-112.9,28.61,11.100000000000001,75.0,12.0
1006.0,25.0,15.9,-112.6,28.59,10.9,75.0,12.0
1006.0,25.0,15.8,-112.4,28.58,10.8,75.0,12.0
1006.0,25.0,15.7,-112.2,28.57,10.7,75.0,12.0
1005.0,30.0,14.9,-111.0,28.99,24.9,75.0,12.0
1005.0,30.0,14.8,-110.6,28.98,24.8,75.0,12.0
1005.0,30.0,14.7,-109.7,28.97,24.7,75.0,12.0
1005.0,30.0,14.9,-105.1,28.99,24.9,75.0,12.0
1004.0,30.0,15.3,-104.3,28.53,10.3,75.0,12.0
1002.0,30.0,16.4,-103.6,28.64,11.399999999999999,75.0,12.0
1001.0,30.0,18.5,-104.3,28.85,13.5,75.0,12.0
1000.0,30.0,18.8,-104.6,28.88,13.8,75.0,12.0
1005.0,30.0,12.8,-127.7,28.78,22.8,75.0,12.0
1005.0,30.0,13.1,-127.7,28.81,23.1,75.0,12.0
1005.0,30.0,13.3,-127.7,28.83,23.3,75.0,12.0
1001.0,40.0,14.9,-126.9,28.99,24.9,75.0,12.0
1000.0,40.0,15.4,-126.5,28.54,10.4,75.0,12.0
1001.0,40.0,15.8,-126.1,28.58,10.8,75.0,12.0
1001.0,40.0,16.2,-125.7,28.62,11.2,75.0,12.0
1005.0,30.0,17.0,-124.3,28.7,12.0,75.0,12.0
1005.0,30.0,17.1,-123.9,28.71,12.100000000000001,75.0,12.0
1006.0,30.0,17.2,-123.5,28.72,12.2,75.0,12.0
1006.0,30.0,17.3,-123.1,28.73,12.3,75.0,12.0
1008.0,25.0,17.6,-121.1,28.76,12.600000000000001,75.0,12.0
1008.0,25.0,17.6,-120.6,28.76,12.600000000000001,75.0,12.0
1008.0,25.0,17.5,-120.3,28.75,12.5,75.0,12.0
1008.0,25.0,17.3,-119.9,28.73,12.3,75.0,12.0
1008.0,25.0,16.6,-118.2,28.66,11.600000000000001,75.0,12.0
1008.0,25.0,16.5,-117.8,28.65,11.5,75.0,12.0
1008.0,25.0,16.4,-117.3,28.64,11.399999999999999,75.0,12.0
1008.0,25.0,16.2,-116.8,28.62,11.2,75.0,12.0
1009.0,20.0,15.1,-113.7,28.51,10.1,75.0,12.0
1009.0,20.0,14.8,-113.0,28.98,24.8,75.0,12.0
1001.0,40.0,15.8,-107.0,28.58,10.8,75.0,12.0
1000.0,45.0,15.8,-107.4,28.58,10.8,75.0,12.0
1000.0,45.0,15.8,-107.8,28.58,10.8,75.0,12.0
1000.0,45.0,15.8,-108.1,28.58,10.8,75.0,12.0
997.0,50.0,15.8,-109.8,28.58,10.8,75.0,12.0
994.0,55.0,15.8,-110.2,28.58,10.8,75.0,12.0
987.0,65.0,15.9,-110.5,28.59,10.9,75.0,12.0
980.0,75.0,15.9,-110.8,28.59,10.9,75.0,12.0
974.0,85.0,16.5,-111.5,28.65,11.5,75.0,12.0
978.0,80.0,16.7,-111.6,28.67,11.7,75.0,12.0
979.0,78.0,17.0,-111.7,28.7,12.0,75.0,12.0
979.0,75.0,17.3,-111.8,28.73,12.3,75.0,12.0
995.0,50.0,19.3,-111.7,28.93,14.3,75.0,12.0
998.0,45.0,19.8,-111.5,28.98,14.8,75.0,12.0
999.0,43.0,20.3,-111.3,28.53,15.3,75.0,12.0
1000.0,40.0,20.8,-111.0,28.58,15.8,75.0,12.0
1002.0,38.0,23.1,-108.7,28.81,18.1,75.0,12.0
1003.0,35.0,23.7,-108.1,28.87,18.7,75.0,12.0
1004.0,30.0,24.1,-108.1,28.91,19.1,75.0,12.0
1005.0,25.0,24.5,-108.1,28.95,19.5,75.0,12.0
1008.0,30.0,16.8,-104.1,28.68,11.8,75.0,12.0
1007.0,30.0,16.8,-104.3,28.68,11.8,75.0,12.0
1007.0,30.0,16.8,-104.5,28.68,11.8,75.0,12.0
1007.0,30.0,16.7,-104.7,28.67,11.7,75.0,12.0
1009.0,25.0,15.9,-105.3,28.59,10.9,75.0,12.0
1009.0,25.0,15.7,-105.5,28.57,10.7,75.0,12.0
1010.0,23.0,15.8,-105.7,28.58,10.8,75.0,12.0
1010.0,20.0,15.8,-105.8,28.58,10.8,75.0,12.0
1010.0,20.0,16.0,-107.3,28.6,11.0,75.0,12.0
1010.0,20.0,16.0,-107.7,28.6,11.0,75.0,12.0
1010.0,20.0,16.0,-108.2,28.6,11.0,75.0,12.0
1010.0,20.0,16.0,-108.7,28.6,11.0,75.0,12.0
1004.0,30.0,13.6,-104.3,28.86,23.6,75.0,12.0
1004.0,30.0,13.8,-104.5,28.88,23.8,75.0,12.0
1004.0,30.0,14.1,-104.7,28.91,24.1,75.0,12.0
1004.0,30.0,14.3,-104.9,28.93,24.3,75.0,12.0
1002.0,35.0,15.2,-105.5,28.52,10.2,75.0,12.0
1002.0,35.0,15.3,-105.5,28.53,10.3,75.0,12.0
1003.0,33.0,15.4,-105.6,28.54,10.4,75.0,12.0
1004.0,30.0,15.5,-105.6,28.55,10.5,75.0,12.0
1007.0,25.0,15.9,-106.1,28.59,10.9,75.0,12.0
1007.0,25.0,16.0,-106.3,28.6,11.0,75.0,12.0
1007.0,30.0,13.1,-112.3,28.81,23.1,75.0,12.0
1009.0,25.0,12.3,-103.6,28.73,22.3,75.0,12.0
1008.0,25.0,12.7,-104.0,28.77,22.7,75.0,12.0
1003.0,43.0,13.0,-104.4,28.8,23.0,75.0,12.0
1000.0,50.0,13.0,-104.5,28.8,23.0,75.0,12.0
975.0,88.0,12.2,-103.8,28.72,22.2,75.0,12.0
965.0,95.0,12.0,-103.7,28.7,22.0,75.0,12.0
968.0,93.0,12.1,-103.5,28.71,22.1,75.0,12.0
970.0,90.0,12.1,-103.3,28.71,22.1,75.0,12.0
978.0,78.0,13.0,-102.8,28.8,23.0,75.0,12.0
980.0,70.0,13.2,-102.8,28.82,23.2,75.0,12.0
981.0,70.0,13.4,-102.8,28.84,23.4,75.0,12.0
982.0,70.0,13.5,-102.8,28.85,23.5,75.0,12.0
1000.0,45.0,13.9,-102.6,28.89,23.9,75.0,12.0
1002.0,40.0,14.0,-102.6,28.9,24.0,75.0,12.0
1002.0,40.0,14.2,-102.8,28.92,24.2,75.0,12.0
1002.0,40.0,14.3,-102.9,28.93,24.3,75.0,12.0
1000.0,45.0,15.2,-104.1,28.52,10.2,75.0,12.0
1000.0,45.0,15.3,-104.4,28.53,10.3,75.0,12.0
1001.0,43.0,15.4,-104.7,28.54,10.4,75.0,12.0
1002.0,40.0,15.5,-104.9,28.55,10.5,75.0,12.0
1005.0,35.0,15.3,-105.6,28.53,10.3,75.0,12.0
1005.0,35.0,15.2,-105.8,28.52,10.2,75.0,12.0
1005.0,33.0,15.1,-106.0,28.51,10.1,75.0,12.0
1005.0,30.0,15.0,-106.2,28.5,10.0,75.0,12.0
1006.0,28.0,14.8,-107.3,28.98,24.8,75.0,12.0
1006.0,25.0,14.8,-107.6,28.98,24.8,75.0,12.0
1006.0,30.0,12.8,-110.6,28.78,22.8,75.0,12.0
1007.0,25.0,13.1,-111.1,28.81,23.1,75.0,12.0
1007.0,25.0,13.1,-111.1,28.81,23.1,75.0,12.0
1007.0,25.0,13.1,-111.3,28.81,23.1,75.0,12.0
1007.0,25.0,13.1,-111.6,28.81,23.1,75.0,12.0
1005.0,30.0,12.9,-112.7,28.79,22.9,75.0,12.0
1005.0,30.0,12.9,-112.8,28.79,22.9,75.0,12.0
1005.0,33.0,12.9,-112.9,28.79,22.9,75.0,12.0
1004.0,35.0,12.8,-113.1,28.78,22.8,75.0,12.0
1004.0,35.0,12.8,-113.7,28.78,22.8,75.0,12.0
1004.0,35.0,12.8,-113.8,28.78,22.8,75.0,12.0
1004.0,35.0,12.9,-113.9,28.79,22.9,75.0,12.0
1004.0,35.0,12.9,-114.1,28.79,22.9,75.0,12.0
1005.0,30.0,13.3,-114.7,28.83,23.3,75.0,12.0
1005.0,30.0,13.3,-114.8,28.83,23.3,75.0,12.0
1005.0,30.0,13.3,-114.9,28.83,23.3,75.0,12.0
1005.0,30.0,13.2,-115.0,28.82,23.2,75.0,12.0
1008.0,25.0,12.9,-115.8,28.79,22.9,75.0,12.0
1008.0,25.0,12.8,-116.0,28.78,22.8,75.0,12.0
1008.0,25.0,12.8,-116.2,28.78,22.8,75.0,12.0
1008.0,25.0,12.8,-116.4,28.78,22.8,75.0,12.0
1008.0,25.0,12.4,-117.7,28.74,22.4,75.0,12.0
1008.0,25.0,12.3,-117.9,28.73,22.3,75.0,12.0
1008.0,25.0,12.2,-118.1,28.72,22.2,75.0,12.0
1008.0,25.0,12.1,-118.3,28.71,22.1,75.0,12.0
1008.0,25.0,11.4,-119.6,28.64,21.4,75.0,12.0
1008.0,25.0,11.3,-119.8,28.63,21.3,75.0,12.0
1008.0,25.0,11.2,-120.0,28.62,21.2,75.0,12.0
1008.0,25.0,11.1,-120.2,28.61,21.1,75.0,12.0
1008.0,25.0,10.8,-121.2,28.58,20.8,75.0,12.0
1008.0,25.0,10.7,-121.3,28.57,20.7,75.0,12.0
1008.0,25.0,10.7,-121.6,28.57,20.7,75.0,12.0
1008.0,25.0,10.7,-121.8,28.57,20.7,75.0,12.0
1008.0,25.0,10.6,-123.6,28.56,20.6,75.0,12.0
1008.0,25.0,10.6,-124.0,28.56,20.6,75.0,12.0
1008.0,25.0,10.6,-124.3,28.56,20.6,75.0,12.0
1008.0,25.0,10.5,-124.7,28.55,20.5,75.0,12.0
1008.0,25.0,10.9,-125.9,28.59,20.9,75.0,12.0
1008.0,25.0,10.9,-126.1,28.59,20.9,75.0,12.0
1008.0,25.0,10.9,-126.3,28.59,20.9,75.0,12.0
1008.0,25.0,10.9,-126.5,28.59,20.9,75.0,12.0
1007.0,30.0,14.2,-97.5,28.92,24.2,75.0,12.0
1007.0,30.0,14.2,-97.5,28.92,24.2,75.0,12.0
1007.0,30.0,14.2,-97.5,28.92,24.2,75.0,12.0
1004.0,38.0,13.8,-97.3,28.88,23.8,75.0,12.0
1003.0,40.0,13.6,-97.2,28.86,23.6,75.0,12.0
1003.0,40.0,13.4,-97.1,28.84,23.4,75.0,12.0
1002.0,40.0,13.2,-96.9,28.82,23.2,75.0,12.0
1004.0,35.0,13.0,-96.1,28.8,23.0,75.0,12.0
1004.0,35.0,12.9,-95.9,28.79,22.9,75.0,12.0
1004.0,35.0,12.9,-95.7,28.79,22.9,75.0,12.0
1005.0,33.0,12.9,-95.5,28.79,22.9,75.0,12.0
1005.0,30.0,12.9,-95.3,28.79,22.9,75.0,12.0
1001.0,45.0,13.2,-94.4,28.82,23.2,75.0,12.0
1001.0,45.0,13.3,-94.1,28.83,23.3,75.0,12.0
1000.0,45.0,13.4,-93.8,28.84,23.4,75.0,12.0
1000.0,45.0,13.6,-93.5,28.86,23.6,75.0,12.0
1000.0,45.0,13.7,-93.3,28.87,23.7,75.0,12.0
1000.0,45.0,14.6,-92.5,28.96,24.6,75.0,12.0
1003.0,35.0,14.9,-92.4,28.99,24.9,75.0,12.0
1006.0,25.0,15.2,-92.3,28.52,10.2,75.0,12.0
1005.0,30.0,15.9,-110.7,28.59,10.9,75.0,12.0
1005.0,30.0,16.2,-111.0,28.62,11.2,75.0,12.0
1004.0,30.0,17.0,-111.6,28.7,12.0,75.0,12.0
1006.0,25.0,18.2,-113.4,28.82,13.2,75.0,12.0
1006.0,25.0,18.4,-113.8,28.84,13.399999999999999,75.0,12.0
1007.0,25.0,18.6,-114.2,28.86,13.600000000000001,75.0,12.0
1007.0,25.0,18.8,-114.5,28.88,13.8,75.0,12.0
1009.0,20.0,19.5,-115.7,28.95,14.5,75.0,12.0
1009.0,20.0,19.6,-115.8,28.96,14.600000000000001,75.0,12.0
1009.0,18.0,19.8,-115.9,28.98,14.8,75.0,12.0
1009.0,15.0,20.0,-116.0,28.5,15.0,75.0,12.0
1009.0,15.0,20.1,-116.4,28.51,15.100000000000001,75.0,12.0
1009.0,15.0,20.1,-116.6,28.51,15.100000000000001,75.0,12.0
1009.0,15.0,20.1,-116.8,28.51,15.100000000000001,75.0,12.0
1006.0,30.0,17.0,-118.6,28.7,12.0,75.0,12.0
1006.0,30.0,17.3,-118.9,28.73,12.3,75.0,12.0
1006.0,30.0,17.5,-119.3,28.75,12.5,75.0,12.0
1006.0,28.0,18.9,-121.3,28.89,13.899999999999999,75.0,12.0
1006.0,25.0,19.0,-121.6,28.9,14.0,75.0,12.0
1007.0,25.0,19.0,-122.1,28.9,14.0,75.0,12.0
1007.0,25.0,19.0,-122.5,28.9,14.0,75.0,12.0
1009.0,23.0,19.5,-124.7,28.95,14.5,75.0,12.0
1009.0,20.0,19.6,-125.1,28.96,14.600000000000001,75.0,12.0
1006.0,30.0,15.6,-114.8,28.56,10.6,75.0,12.0
1006.0,30.0,15.7,-115.4,28.57,10.7,75.0,12.0
1007.0,28.0,15.8,-116.1,28.58,10.8,75.0,12.0
1008.0,25.0,15.8,-116.7,28.58,10.8,75.0,12.0
1008.0,25.0,16.9,-119.8,28.69,11.899999999999999,75.0,12.0
1008.0,25.0,17.0,-120.5,28.7,12.0,75.0,12.0
1009.0,25.0,17.2,-121.1,28.72,12.2,75.0,12.0
1009.0,25.0,17.4,-121.7,28.74,12.399999999999999,75.0,12.0
1007.0,25.0,11.3,-126.1,28.63,21.3,75.0,12.0
1007.0,25.0,11.3,-126.3,28.63,21.3,75.0,12.0
1007.0,25.0,11.4,-126.4,28.64,21.4,75.0,12.0
1006.0,25.0,11.6,-126.6,28.66,21.6,75.0,12.0
1006.0,33.0,12.3,-127.5,28.73,22.3,75.0,12.0
1005.0,35.0,12.5,-127.7,28.75,22.5,75.0,12.0
1003.0,40.0,12.8,-128.1,28.78,22.8,75.0,12.0
1000.0,45.0,13.0,-128.4,28.8,23.0,75.0,12.0
990.0,63.0,14.2,-130.4,28.92,24.2,75.0,12.0
987.0,65.0,14.4,-130.9,28.94,24.4,75.0,12.0
990.0,63.0,14.6,-131.4,28.96,24.6,75.0,12.0
992.0,60.0,14.8,-131.8,28.98,24.8,75.0,12.0
995.0,58.0,14.9,-132.3,28.99,24.9,75.0,12.0
1003.0,40.0,14.9,-134.3,28.99,24.9,75.0,12.0
1005.0,35.0,14.9,-134.8,28.99,24.9,75.0,12.0
1005.0,35.0,14.9,-135.4,28.99,24.9,75.0,12.0
1005.0,35.0,15.0,-136.0,28.5,10.0,75.0,12.0
1005.0,35.0,15.1,-136.6,28.51,10.1,75.0,12.0
1006.0,30.0,15.0,-139.5,28.5,10.0,75.0,12.0
1007.0,30.0,15.1,-140.1,28.51,10.1,75.0,12.0
1008.0,30.0,15.2,-140.7,28.52,10.2,75.0,12.0
1009.0,30.0,15.3,-141.3,28.53,10.3,75.0,12.0
1010.0,30.0,15.6,-144.3,28.56,10.6,75.0,12.0
1010.0,30.0,15.9,-145.8,28.59,10.9,75.0,12.0
1010.0,30.0,16.0,-146.6,28.6,11.0,75.0,12.0
1010.0,30.0,16.5,-152.8,28.65,11.5,75.0,12.0
1010.0,30.0,16.5,-153.8,28.65,11.5,75.0,12.0
1010.0,30.0,16.4,-154.8,28.64,11.399999999999999,75.0,12.0
1010.0,30.0,16.3,-160.1,28.63,11.3,75.0,12.0
1010.0,30.0,16.4,-161.0,28.64,11.399999999999999,75.0,12.0
1010.0,30.0,16.4,-161.8,28.64,11.399999999999999,75.0,12.0
1011.0,25.0,16.1,-167.4,28.61,11.100000000000001,75.0,12.0
1011.0,25.0,16.1,-168.3,28.61,11.100000000000001,75.0,12.0
1011.0,25.0,16.0,-169.2,28.6,11.0,75.0,12.0
1011.0,25.0,15.7,-174.2,28.57,10.7,75.0,12.0
1011.0,25.0,15.7,-175.0,28.57,10.7,75.0,12.0
1011.0,25.0,15.7,-175.9,28.57,10.7,75.0,12.0
1008.0,25.0,12.5,-104.6,28.75,22.5,75.0,12.0
1007.0,30.0,12.8,-106.3,28.78,22.8,75.0,12.0
1007.0,30.0,12.9,-106.6,28.79,22.9,75.0,12.0
1007.0,30.0,13.1,-106.9,28.81,23.1,75.0,12.0
1007.0,30.0,13.2,-107.3,28.82,23.2,75.0,12.0
1006.0,30.0,14.8,-108.7,28.98,24.8,75.0,12.0
1006.0,30.0,15.1,-108.9,28.51,10.1,75.0,12.0
1006.0,33.0,15.4,-109.1,28.54,10.4,75.0,12.0
1005.0,35.0,15.8,-109.3,28.58,10.8,75.0,12.0
1001.0,43.0,17.2,-110.2,28.72,12.2,75.0,12.0
999.0,45.0,17.5,-110.3,28.75,12.5,75.0,12.0
997.0,48.0,17.8,-110.4,28.78,12.8,75.0,12.0
995.0,50.0,18.1,-110.6,28.81,13.100000000000001,75.0,12.0
999.0,45.0,19.6,-111.6,28.96,14.600000000000001,75.0,12.0
1000.0,45.0,19.8,-111.8,28.98,14.8,75.0,12.0
1000.0,45.0,20.1,-112.1,28.51,15.100000000000001,75.0,12.0
1000.0,45.0,20.3,-112.3,28.53,15.3,75.0,12.0
1001.0,43.0,21.8,-114.3,28.68,16.8,75.0,12.0
1002.0,40.0,22.0,-114.8,28.7,17.0,75.0,12.0
1003.0,38.0,22.2,-115.3,28.72,17.2,75.0,12.0
1003.0,35.0,22.4,-115.7,28.74,17.4,75.0,12.0
1007.0,25.0,23.1,-117.8,28.81,18.1,75.0,12.0
1008.0,25.0,23.3,-118.2,28.83,18.3,75.0,12.0
1009.0,25.0,23.5,-118.6,28.85,18.5,75.0,12.0
1009.0,25.0,23.6,-118.9,28.86,18.6,75.0,12.0
1009.0,25.0,24.4,-120.7,28.94,19.4,75.0,12.0
1009.0,25.0,24.5,-121.0,28.95,19.5,75.0,12.0
1009.0,25.0,24.6,-121.3,28.96,19.6,75.0,12.0
1009.0,25.0,24.6,-121.5,28.96,19.6,75.0,12.0
1009.0,25.0,24.5,-122.3,28.95,19.5,75.0,12.0
1009.0,25.0,24.4,-122.5,28.94,19.4,75.0,12.0
1009.0,23.0,24.3,-122.5,28.93,19.3,75.0,12.0
1009.0,20.0,24.1,-122.5,28.91,19.1,75.0,12.0
1008.0,28.0,12.9,-123.0,28.79,22.9,75.0,12.0
1007.0,30.0,12.9,-123.4,28.79,22.9,75.0,12.0
1006.0,33.0,12.9,-123.8,28.79,22.9,75.0,12.0
1005.0,35.0,13.1,-126.2,28.81,23.1,75.0,12.0
1005.0,35.0,13.2,-126.7,28.82,23.2,75.0,12.0
1006.0,33.0,13.3,-127.2,28.83,23.3,75.0,12.0
1006.0,30.0,13.3,-127.7,28.83,23.3,75.0,12.0
1007.0,30.0,13.4,-126.4,28.84,23.4,75.0,12.0
1004.0,33.0,13.3,-127.1,28.83,23.3,75.0,12.0
1000.0,35.0,13.2,-127.8,28.82,23.2,75.0,12.0
996.0,50.0,12.8,-131.1,28.78,22.8,75.0,12.0
995.0,55.0,12.7,-131.8,28.77,22.7,75.0,12.0
995.0,55.0,12.6,-132.4,28.76,22.6,75.0,12.0
994.0,55.0,12.6,-133.1,28.76,22.6,75.0,12.0
981.0,75.0,12.6,-136.0,28.76,22.6,75.0,12.0
977.0,80.0,12.6,-136.6,28.76,22.6,75.0,12.0
970.0,90.0,12.6,-137.7,28.76,22.6,75.0,12.0
950.0,115.0,12.8,-140.1,28.78,22.8,75.0,12.0
950.0,115.0,12.9,-140.6,28.79,22.9,75.0,12.0
950.0,118.0,13.1,-141.1,28.81,23.1,75.0,12.0
949.0,120.0,13.2,-141.7,28.82,23.2,75.0,12.0
950.0,120.0,13.3,-142.3,28.83,23.3,75.0,12.0
958.0,115.0,13.9,-146.4,28.89,23.9,75.0,12.0
958.0,115.0,14.1,-147.0,28.91,24.1,75.0,12.0
959.0,113.0,15.4,-150.8,28.54,10.4,75.0,12.0
960.0,110.0,15.7,-151.4,28.57,10.7,75.0,12.0
965.0,105.0,15.9,-152.0,28.59,10.9,75.0,12.0
979.0,88.0,17.1,-154.8,28.71,12.100000000000001,75.0,12.0
1007.0,38.0,17.4,-158.5,28.74,12.399999999999999,75.0,12.0
1007.0,35.0,17.4,-159.0,28.74,12.399999999999999,75.0,12.0
1008.0,33.0,17.3,-159.6,28.73,12.3,75.0,12.0
1004.0,33.0,19.4,-109.5,28.94,14.399999999999999,75.0,12.0
1003.0,35.0,19.5,-110.0,28.95,14.5,75.0,12.0
1003.0,35.0,19.4,-110.6,28.94,14.399999999999999,75.0,12.0
1003.0,35.0,19.4,-111.2,28.94,14.399999999999999,75.0,12.0
1002.0,40.0,19.2,-113.6,28.92,14.2,75.0,12.0
1002.0,40.0,19.1,-114.5,28.91,14.100000000000001,75.0,12.0
1002.0,40.0,19.1,-114.9,28.91,14.100000000000001,75.0,12.0
1005.0,35.0,18.8,-117.3,28.88,13.8,75.0,12.0
1005.0,33.0,18.6,-118.2,28.86,13.600000000000001,75.0,12.0
1005.0,30.0,18.6,-118.6,28.86,13.600000000000001,75.0,12.0
